datetime,latitude,longitude,altitude
2026-03-26T13:00:00Z,-25.35160,-51.48130,0.0
2026-03-26T13:01:00Z,-25.35242,-51.48199,245.4
2026-03-26T13:02:00Z,-25.35324,-51.48267,490.8
2026-03-26T13:03:00Z,-25.35406,-51.48336,736.2
2026-03-26T13:04:00Z,-25.35493,-51.48409,981.6
2026-03-26T13:05:00Z,-25.35622,-51.48515,1227.0
2026-03-26T13:06:00Z,-25.35836,-51.48669,1472.4
2026-03-26T13:07:00Z,-25.36109,-51.48829,1717.8
2026-03-26T13:08:00Z,-25.36421,-51.48982,1963.2
2026-03-26T13:09:00Z,-25.36720,-51.49138,2208.6
2026-03-26T13:10:00Z,-25.36992,-51.49312,2454.0
2026-03-26T13:11:00Z,-25.37237,-51.49512,2699.4
2026-03-26T13:12:00Z,-25.37455,-51.49740,2944.8
2026-03-26T13:13:00Z,-25.37642,-51.49991,3190.2
2026-03-26T13:14:00Z,-25.37795,-51.50276,3435.6
2026-03-26T13:15:00Z,-25.37910,-51.50603,3681.0
2026-03-26T13:16:00Z,-25.37987,-51.50969,3926.4
2026-03-26T13:17:00Z,-25.38030,-51.51359,4171.8
2026-03-26T13:18:00Z,-25.38045,-51.51766,4417.2
2026-03-26T13:19:00Z,-25.38035,-51.52188,4662.6
2026-03-26T13:20:00Z,-25.38003,-51.52621,4908.0
2026-03-26T13:21:00Z,-25.37953,-51.53066,5153.4
2026-03-26T13:22:00Z,-25.37896,-51.53524,5398.8
2026-03-26T13:23:00Z,-25.37841,-51.53997,5644.2
2026-03-26T13:24:00Z,-25.37805,-51.54496,5889.6
2026-03-26T13:25:00Z,-25.37795,-51.55024,6135.0
2026-03-26T13:26:00Z,-25.37812,-51.55580,6380.4
2026-03-26T13:27:00Z,-25.37852,-51.56137,6625.8
2026-03-26T13:28:00Z,-25.37908,-51.56683,6871.2
2026-03-26T13:29:00Z,-25.37961,-51.57211,7116.6
2026-03-26T13:30:00Z,-25.37997,-51.57719,7362.0
2026-03-26T13:31:00Z,-25.37990,-51.58208,7607.4
2026-03-26T13:32:00Z,-25.37919,-51.58685,7852.8
2026-03-26T13:33:00Z,-25.37759,-51.59165,8098.2
2026-03-26T13:34:00Z,-25.37526,-51.59649,8343.6
2026-03-26T13:35:00Z,-25.37239,-51.60139,8589.0
2026-03-26T13:36:00Z,-25.36930,-51.60659,8834.4
2026-03-26T13:37:00Z,-25.36645,-51.61241,9079.8
2026-03-26T13:38:00Z,-25.36367,-51.61896,9325.2
2026-03-26T13:39:00Z,-25.36051,-51.62655,9570.6
2026-03-26T13:40:00Z,-25.35692,-51.63514,9816.0
2026-03-26T13:41:00Z,-25.35251,-51.64398,10061.4
2026-03-26T13:42:00Z,-25.34722,-51.65290,10306.8
2026-03-26T13:43:00Z,-25.34135,-51.66184,10552.2
2026-03-26T13:44:00Z,-25.33536,-51.67075,10797.6
2026-03-26T13:45:00Z,-25.32928,-51.67962,11043.0
2026-03-26T13:46:00Z,-25.32335,-51.68846,11288.4
2026-03-26T13:47:00Z,-25.31766,-51.69729,11533.8
2026-03-26T13:48:00Z,-25.31224,-51.70608,11779.2
2026-03-26T13:49:00Z,-25.30725,-51.71474,12024.6
2026-03-26T13:50:00Z,-25.30274,-51.72324,12270.0
2026-03-26T13:51:00Z,-25.29872,-51.73159,12515.4
2026-03-26T13:52:00Z,-25.29525,-51.73984,12760.8
2026-03-26T13:53:00Z,-25.29238,-51.74805,13006.2
2026-03-26T13:54:00Z,-25.29010,-51.75620,13251.6
2026-03-26T13:55:00Z,-25.28829,-51.76421,13497.0
2026-03-26T13:56:00Z,-25.28663,-51.77188,13742.4
2026-03-26T13:57:00Z,-25.28510,-51.77919,13987.8
2026-03-26T13:58:00Z,-25.28370,-51.78616,14233.2
2026-03-26T13:59:00Z,-25.28229,-51.79275,14478.6
2026-03-26T14:00:00Z,-25.28066,-51.79889,14724.0
2026-03-26T14:01:00Z,-25.27880,-51.80460,14969.4
2026-03-26T14:02:00Z,-25.27672,-51.80988,15214.8
2026-03-26T14:03:00Z,-25.27448,-51.81479,15460.2
2026-03-26T14:04:00Z,-25.27278,-51.82013,15705.6
2026-03-26T14:05:00Z,-25.27179,-51.82609,15951.0
2026-03-26T14:06:00Z,-25.27152,-51.83266,16196.4
2026-03-26T14:07:00Z,-25.27198,-51.83985,16441.8
2026-03-26T14:08:00Z,-25.27314,-51.84762,16687.2
2026-03-26T14:09:00Z,-25.27444,-51.85537,16932.6
2026-03-26T14:10:00Z,-25.27551,-51.86268,17178.0
2026-03-26T14:11:00Z,-25.27634,-51.86955,17423.4
2026-03-26T14:12:00Z,-25.27692,-51.87598,17668.8
2026-03-26T14:13:00Z,-25.27725,-51.88198,17914.2
2026-03-26T14:14:00Z,-25.27732,-51.88754,18159.6
2026-03-26T14:15:00Z,-25.27714,-51.89266,18405.0
2026-03-26T14:16:00Z,-25.27671,-51.89735,18650.4
2026-03-26T14:17:00Z,-25.27619,-51.90181,18895.8
2026-03-26T14:18:00Z,-25.27589,-51.90640,19141.2
2026-03-26T14:19:00Z,-25.27584,-51.91112,19386.6
2026-03-26T14:20:00Z,-25.27604,-51.91597,19632.0
2026-03-26T14:21:00Z,-25.27647,-51.92096,19877.4
2026-03-26T14:22:00Z,-25.27715,-51.92608,20122.8
2026-03-26T14:23:00Z,-25.27807,-51.93132,20368.2
2026-03-26T14:24:00Z,-25.27925,-51.93668,20613.6
2026-03-26T14:25:00Z,-25.28056,-51.94217,20859.0
2026-03-26T14:26:00Z,-25.28176,-51.94783,21104.4
2026-03-26T14:27:00Z,-25.28283,-51.95366,21349.8
2026-03-26T14:28:00Z,-25.28378,-51.95966,21595.2
2026-03-26T14:29:00Z,-25.28461,-51.96583,21840.6
2026-03-26T14:30:00Z,-25.28532,-51.97218,22086.0
2026-03-26T14:31:00Z,-25.28590,-51.97872,22331.4
2026-03-26T14:32:00Z,-25.28636,-51.98544,22576.8
2026-03-26T14:33:00Z,-25.28670,-51.99235,22822.2
2026-03-26T14:34:00Z,-25.28692,-51.99945,23067.6
2026-03-26T14:35:00Z,-25.28702,-52.00675,23313.0
2026-03-26T14:36:00Z,-25.28700,-52.01424,23558.4
2026-03-26T14:37:00Z,-25.28686,-52.02192,23803.8
2026-03-26T14:38:00Z,-25.28663,-52.02976,24049.2
2026-03-26T14:39:00Z,-25.28637,-52.03769,24294.6
2026-03-26T14:40:00Z,-25.28607,-52.04570,24540.0
2026-03-26T14:41:00Z,-25.28573,-52.05380,24785.4
2026-03-26T14:42:00Z,-25.28535,-52.06198,25030.8
2026-03-26T14:43:00Z,-25.28492,-52.07025,25276.2
2026-03-26T14:44:00Z,-25.28446,-52.07860,25521.6
2026-03-26T14:45:00Z,-25.28394,-52.08704,25767.0
2026-03-26T14:46:00Z,-25.28338,-52.09557,26012.4
2026-03-26T14:47:00Z,-25.28277,-52.10418,26257.8
2026-03-26T14:48:00Z,-25.28212,-52.11287,26503.2
2026-03-26T14:49:00Z,-25.28157,-52.12149,26748.6
2026-03-26T14:50:00Z,-25.28118,-52.12998,26994.0
2026-03-26T14:51:00Z,-25.28097,-52.13833,27239.4
2026-03-26T14:52:00Z,-25.28092,-52.14656,27484.8
2026-03-26T14:53:00Z,-25.28105,-52.15465,27730.2
2026-03-26T14:54:00Z,-25.28134,-52.16261,27975.6
2026-03-26T14:55:00Z,-25.28181,-52.17045,28221.0
2026-03-26T14:56:00Z,-25.28246,-52.17815,28466.4
2026-03-26T14:57:00Z,-25.28328,-52.18573,28711.8
2026-03-26T14:58:00Z,-25.28429,-52.19318,28957.2
2026-03-26T14:59:00Z,-25.28547,-52.20050,29202.6
2026-03-26T15:00:00Z,-25.28683,-52.20770,29448.0
2026-03-26T15:01:00Z,-25.28837,-52.21477,29693.4
2026-03-26T15:02:00Z,-25.29007,-52.22171,29938.8
2026-03-26T15:02:14.53125Z,-25.29053,-52.22336,29998.2
2026-03-26T15:02:14.53125Z,-25.29053,-52.22336,29998.2
2026-03-26T15:03:14.53125Z,-25.29118,-52.23107,26910.5
2026-03-26T15:04:14.53125Z,-25.29069,-52.23948,24457.1
2026-03-26T15:05:14.53125Z,-25.29078,-52.24689,22422.0
2026-03-26T15:06:14.53125Z,-25.29173,-52.25247,20667.6
2026-03-26T15:07:14.53125Z,-25.29229,-52.25712,19125.9
2026-03-26T15:08:14.53125Z,-25.29221,-52.26225,17750.8
2026-03-26T15:09:14.53125Z,-25.29368,-52.26935,16509.7
2026-03-26T15:10:14.53125Z,-25.29364,-52.27610,15378.9
2026-03-26T15:11:14.53125Z,-25.29156,-52.28220,14340.4
2026-03-26T15:12:14.53125Z,-25.28895,-52.28885,13380.2
2026-03-26T15:13:14.53125Z,-25.28531,-52.29580,12487.3
2026-03-26T15:14:14.53125Z,-25.28049,-52.30319,11652.9
2026-03-26T15:15:14.53125Z,-25.27510,-52.31123,10869.5
2026-03-26T15:16:14.53125Z,-25.26961,-52.31944,10125.9
2026-03-26T15:17:14.53125Z,-25.26563,-52.32792,9415.1
2026-03-26T15:18:14.53125Z,-25.26262,-52.33447,8733.7
2026-03-26T15:19:14.53125Z,-25.25990,-52.33993,8079.0
2026-03-26T15:20:14.53125Z,-25.25912,-52.34518,7448.5
2026-03-26T15:21:14.53125Z,-25.25947,-52.35053,6840.1
2026-03-26T15:22:14.53125Z,-25.25985,-52.35603,6252.0
2026-03-26T15:23:14.53125Z,-25.26023,-52.36142,5682.6
2026-03-26T15:24:14.53125Z,-25.26049,-52.36678,5130.4
2026-03-26T15:25:14.53125Z,-25.26059,-52.37200,4594.3
2026-03-26T15:26:14.53125Z,-25.26091,-52.37672,4073.1
2026-03-26T15:27:14.53125Z,-25.26175,-52.38094,3565.9
2026-03-26T15:28:14.53125Z,-25.26326,-52.38425,3071.8
2026-03-26T15:29:14.53125Z,-25.26528,-52.38655,2589.9
2026-03-26T15:30:14.53125Z,-25.26724,-52.38800,2119.5
2026-03-26T15:31:14.53125Z,-25.26898,-52.38906,1660.1
2026-03-26T15:32:14.53125Z,-25.27058,-52.38989,1210.9
2026-03-26T15:32:46.875Z,-25.27129,-52.39018,974.0
